,makeup,travel,flight
2021-09-15 00:00:00,110.42225417634755,125.2213057942237,247.8613558147148
2021-09-16 00:00:00,109.62196058420959,124.41707917747682,244.2568769804991
2021-09-17 00:00:00,108.65841606126297,124.90151686569276,248.25826463695458
2021-09-23 00:00:00,107.23232309118306,125.48884670982294,258.7880196813303
2021-09-24 00:00:00,106.20520279030816,124.74561225889948,257.1578560076199
2021-09-27 00:00:00,106.69172418203372,124.49041641364478,255.9963115437613
2021-09-28 00:00:00,105.27415810398249,125.10336069701789,253.03604629167845
2021-09-29 00:00:00,105.3967722382459,125.21678742959277,250.55384565878228
2021-09-30 00:00:00,105.24916971712999,125.02144267480378,251.89504620804658
2021-10-01 00:00:00,103.26806530689585,123.1949719664489,249.18852599620368
2021-10-05 00:00:00,104.59049629671446,127.8744793850231,250.2389245532263
2021-10-06 00:00:00,103.7149305714878,124.56663171001883,235.99154448496012
2021-10-07 00:00:00,107.40616530723479,126.03909534185973,240.0626778759174
2021-10-08 00:00:00,107.49643460589229,125.41892449617859,234.9409468897334
2021-10-12 00:00:00,103.52462897005242,124.96895248700936,234.15408280886058
2021-10-13 00:00:00,103.83482543052655,126.35818997985095,233.71354267553946
2021-10-14 00:00:00,106.30309740000543,127.15987712468251,233.18978370951965
2021-10-15 00:00:00,108.24305272972761,128.85637765369555,235.0422237784315
2021-10-18 00:00:00,107.27632068489595,128.35441033694036,232.30569001472853
2021-10-19 00:00:00,108.53497443986942,127.67009520477035,230.28572941156474
2021-10-20 00:00:00,109.86692762471432,126.0984038902548,229.12223877659636
2021-10-21 00:00:00,108.41569784805813,126.17882192910625,227.5977098225491
2021-10-22 00:00:00,107.53734883973158,125.19686305788859,227.76364363647957
2021-10-25 00:00:00,109.63260292061612,127.74949797020223,235.24510941953127
2021-10-26 00:00:00,107.0747738382225,127.6396242189819,235.5190250331798
2021-10-27 00:00:00,100.78513180721703,125.5102333759878,231.23414789796732
2021-10-28 00:00:00,99.07856728618344,123.04307155523804,230.69261039801887
2021-10-29 00:00:00,97.61525584547661,122.42252034235533,226.10282600742414
2021-11-01 00:00:00,100.7175585700107,119.59780038881982,226.24269749262118
2021-11-02 00:00:00,101.57865886652272,119.54854601527292,229.34403930686784
2021-11-03 00:00:00,101.66715522914738,116.63752930176628,224.40801181120173
2021-11-04 00:00:00,101.72525395211053,116.4255006678246,225.19408876330363
2021-11-05 00:00:00,100.8717044744555,114.76402730122234,224.14413270993668
2021-11-08 00:00:00,100.5541195410946,118.57771380628814,231.2997576569769
2021-11-09 00:00:00,100.27003705513056,118.56746892516163,231.40067139708273
2021-11-10 00:00:00,97.5755828119341,116.66346245759516,228.30444696824927
2021-11-11 00:00:00,97.92049399423065,115.55161618468743,227.01499778904903
2021-11-12 00:00:00,99.46360688281698,116.2980544846156,230.5964533201615
2021-11-15 00:00:00,99.09752079099317,115.36682715079152,230.04515351003988
2021-11-16 00:00:00,99.66079862289898,114.44236924408328,228.6725811637421
2021-11-17 00:00:00,97.87494200391185,112.04666084614156,222.69181452113855
2021-11-18 00:00:00,95.8130023961466,109.85481317882196,219.89671962590322
2021-11-19 00:00:00,95.91491650110567,110.33854199039894,223.2820688450004
2021-11-22 00:00:00,95.90375106029524,109.42758339091286,220.85521452013302
2021-11-23 00:00:00,95.32200238887091,109.66517554308012,219.38719206057132
2021-11-24 00:00:00,94.63861124850669,108.48885217788147,216.46891115152576
2021-11-25 00:00:00,94.64752913022497,106.88667375105005,213.41831828279308
2021-11-26 00:00:00,92.5285666338282,103.6176924471191,205.8079140405033
2021-11-29 00:00:00,91.14568247736314,100.36373095350746,201.29140895478272
2021-11-30 00:00:00,86.89596956645642,97.3188389258328,200.92374062196336
2021-12-01 00:00:00,89.52627720223273,99.81074211782267,207.73823978425892
2021-12-02 00:00:00,93.41226791729788,101.11339929062484,211.59785017693304
2021-12-03 00:00:00,94.49796840348861,104.8580832013911,216.49727301848824
2021-12-06 00:00:00,95.83644976882248,105.7126869819245,220.7105095164334
2021-12-07 00:00:00,96.59597254724953,107.50259427746806,224.33289294938135
2021-12-08 00:00:00,94.46442827072582,106.71528959576553,223.988924813679
2021-12-09 00:00:00,96.29602597464806,108.97231796722606,229.1452076559384
2021-12-10 00:00:00,96.27786295741868,107.48006135985338,226.94600028650478
2021-12-13 00:00:00,95.35585736756336,106.40210240217797,225.67793854470892
2021-12-14 00:00:00,95.88400446384439,105.73684634101532,223.10752883817392
2021-12-15 00:00:00,98.09839816954052,105.56146244852052,223.06435017849213
2021-12-16 00:00:00,95.33058033192327,104.72671706646395,222.43789355795712
2021-12-17 00:00:00,95.34236765213113,105.47679015968932,224.45493032638984
2021-12-20 00:00:00,93.6838581289189,102.90221862571633,219.68621235533084
2021-12-21 00:00:00,93.56348643004281,103.62128961305903,220.7779106224701
2021-12-22 00:00:00,93.37132176079305,106.47445497528017,223.39630504134408
2021-12-23 00:00:00,93.54361673302022,106.44554655116616,219.46702151810723
2021-12-24 00:00:00,93.39751932436803,107.16774710212846,219.1568704028464
2021-12-27 00:00:00,93.65095435442213,106.62812892166403,216.55415448624322
2021-12-28 00:00:00,94.06579964907374,107.1559809992796,221.0976747172457
2021-12-29 00:00:00,92.91007213788566,108.13477525625315,227.07504743884434
2021-12-30 00:00:00,90.7217165375736,106.99610172117443,223.87255883670144
2022-01-03 00:00:00,91.40227683215436,107.65691923035037,226.0812945860221
2022-01-04 00:00:00,91.14121442536609,106.73755467165304,222.68602977304846
2022-01-05 00:00:00,88.97797372660432,106.21301774033729,219.61881322039275
2022-01-06 00:00:00,89.57440990202966,106.58251104294487,216.32558334528161
2022-01-07 00:00:00,89.9726275147858,108.03085014548255,217.65994623970357
2022-01-10 00:00:00,81.93206189389649,106.06071639422163,214.62508422955082
2022-01-11 00:00:00,81.40906355461975,106.25451307116256,213.39516251025157
2022-01-12 00:00:00,81.97790671498582,107.27781347022878,216.17133775415635
2022-01-13 00:00:00,82.92332267028027,110.8787087397915,216.8771643531311
2022-01-14 00:00:00,82.54764828414417,110.0230046971021,217.78046313908607
2022-01-17 00:00:00,81.17623053038112,109.21180563620632,212.7154193784313
2022-01-18 00:00:00,80.86964772162695,107.69003451862807,210.5528995615551
2022-01-19 00:00:00,80.878288071851,107.25277962308122,207.75378426777863
2022-01-20 00:00:00,83.09334709047553,107.89850894303595,210.17224529562574
2022-01-21 00:00:00,84.20542212804351,108.07720544673107,208.23399383146665
2022-01-24 00:00:00,82.2493407567554,105.36699489247128,202.47595553738003
2022-01-25 00:00:00,80.31727786618232,102.25225663535275,196.74800819443277
2022-01-26 00:00:00,81.21098256104843,103.11132263815415,202.1331030530475
2022-01-27 00:00:00,80.22569162780191,99.73545695227,196.21966195110787
2022-01-28 00:00:00,82.67777184566833,103.73526453714807,206.00377823601565
2022-02-03 00:00:00,82.94293091496147,104.92579017972463,209.2223419830212
2022-02-04 00:00:00,84.45487847357779,111.5945928816692,219.8857200547882
2022-02-07 00:00:00,83.9434697421174,112.05315746631923,222.1877061751822
2022-02-08 00:00:00,83.4272249517074,111.8483725285553,224.53933989342562
2022-02-09 00:00:00,84.76604549232269,112.99312271710656,228.9002542105484
2022-02-10 00:00:00,87.98462119619887,112.78478009524721,228.03192453843778
2022-02-11 00:00:00,85.95166297710868,114.36217572218959,227.39857782379804
2022-02-14 00:00:00,85.85230905661979,112.29240315231151,226.13106939917395
2022-02-15 00:00:00,88.12867351232234,111.4700185109719,219.1573827857436
2022-02-16 00:00:00,88.76171288388828,114.90966757604157,226.6673397076645
2022-02-17 00:00:00,92.27868128521509,114.97756267305996,225.09566980483547
2022-02-18 00:00:00,93.80206899069098,114.22033284544464,224.6118190675526
2022-02-21 00:00:00,93.21257806029377,116.59408401329566,226.02742351798156
2022-02-22 00:00:00,92.26388740801505,114.53155204425781,222.76586502072638
2022-02-23 00:00:00,90.28124324747944,114.28642214880476,222.09261383641143
2022-02-24 00:00:00,88.79359766531074,111.52650356308268,214.8089853459925
2022-02-25 00:00:00,87.71729700243765,113.49832013893113,215.70426425952203
2022-02-28 00:00:00,89.21990876140474,114.57841201313579,217.79654088932122
