티커,VS,GS,GS_Rank,VS_Rank,Rank,시가총액,cap_ratio,cum_cap,group
058850,0.603299811465257,0.21867217998298705,272.0,157.0,1.732484076433121,100736600000,5.997894574847443e-05,0.853775187795947,value
001510,0.1429661880374674,-0.1838793312753025,403.0,232.0,1.7370689655172413,388469120562,0.00023129595705181403,0.8540064837529988,value
298020,0.9344398241794574,0.5433251587647627,189.0,108.0,1.75,1603406181000,0.000954673994784096,0.8549611577477829,value
016800,0.21232081427369792,-0.1446556596876292,387.0,221.0,1.751131221719457,390425000000,0.00023246049493280623,0.8551936182427157,value
090350,-0.14195053909716854,-0.6013123556631472,528.0,298.0,1.7718120805369129,206000000000,0.00012265316502825917,0.8553162714077439,value
024720,-0.23911417896820192,-1.048914494886456,582.0,327.0,1.7798165137614679,378036231650,0.00022508417624868282,0.8555413555839926,value
006360,0.025250565439275292,-0.38931678881048803,473.0,261.0,1.8122605363984674,3286329216000,0.0019566926197438716,0.8574980482037364,value
024070,-0.004999755728689492,-0.4514566897370589,483.0,265.0,1.8226415094339623,52339785770,3.11633028232599e-05,0.8575292115065597,value
079430,-0.1297691552818102,-0.6565556790864487,537.0,293.0,1.8327645051194539,273119250600,0.0001626162160982343,0.857691827722658,value
004490,-0.07830381156868227,-0.5811977966416415,517.0,281.0,1.8398576512455516,855400000000,0.0005093083367241402,0.8582011360593821,value
005430,-0.08621348431451364,-0.5937569740153905,524.0,283.0,1.8515901060070672,142485975000,8.483667866935635e-05,0.8582859727380514,value
001630,-0.20341606864319134,-1.3484161659003628,588.0,315.0,1.8666666666666667,322134062300,0.00019179981701216223,0.8584777725550635,value
004970,1.3591456168560605,0.9876005446499354,103.0,55.0,1.8727272727272728,197600000000,0.00011765177383293209,0.8585954243288965,value
006090,0.48968457839727436,0.027068869596124333,326.0,174.0,1.8735632183908046,100352170350,5.9750054907196725e-05,0.8586551743838037,value
016740,0.13741878942286873,-0.28001425696611965,439.0,233.0,1.8841201716738198,125157383800,7.451917111517752e-05,0.8587296935549189,value
